population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,429,Cáncer de mama,2,Porcentaje,2023,0.012990953100397093,0.01460827433560147,0.011506525100606383
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,432,Cáncer de cérvix,2,Porcentaje,2023,0.006152732365057196,0.007960881188886776,0.004870823549735666
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,435,Cáncer de cuerpo de útero,2,Porcentaje,2023,0.0018077526011524658,0.0021041960854968644,0.001551991044666682
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,438,Cáncer de próstata,2,Porcentaje,2023,0.00787643058324424,0.008785639007248765,0.0069306107854487445
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,441,Cáncer de  colon y recto,2,Porcentaje,2023,0.018427771852002967,0.01986787612429023,0.016820194431898642
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,444,Cáncer de  labios y cavidad oral,2,Porcentaje,2023,0.0037570281903157427,0.004382123525758491,0.003277220124169799
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,572,Trastornos de la alimentación,2,Porcentaje,2023,3.945678173576629e-06,6.190356943426459e-06,1.9273685209433496e-06
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,587,Diabetes mellitus,2,Porcentaje,2023,0.03335747358083031,0.03830531375684082,0.02834714343724615
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,588,Glomerulonefritis aguda,2,Porcentaje,2023,0.00018468539471018034,0.00024575554808949724,0.0001248348120602201
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,589,Enfermedad renal crónica,2,Porcentaje,2023,0.025312105042737926,0.028190216675203356,0.02220702684473698
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,594,Enfermedades urinarias e infertilidad masculina,2,Porcentaje,2023,0.006600163097466041,0.0072258436787674026,0.0059863175234275865
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,603,Enfermedades ginecológicas,2,Porcentaje,2023,0.0002341294880394641,0.0004132402343000523,0.00011885726040456007
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,613,Hemoglobinopatías y anemias hemolíticos,2,Porcentaje,2023,0.0022035876317365237,0.0036534065150546943,0.0014261753728664864
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,619,"Trastornos endócrinos, metabólicos, de sangre e inmunes",2,Porcentaje,2023,0.00345490880471457,0.003907300727114087,0.003009714187552201
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,940,Electrocución,2,Porcentaje,2023,0.0007053991151434591,0.0009633480125761918,0.00036480073130740735
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,945,Conflicto y terrorismo,2,Porcentaje,2023,0.0026492752461716425,0.0034683573927026083,0.00208124651795262
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,958,Tifoidea y paratifoidea,2,Porcentaje,2023,0.0013792472677908484,0.002249777531057716,0.0007247793078461037
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,959,Infección por Salmonella no tifoidea,2,Porcentaje,2023,0.0012777186366008592,0.0016500371542888686,0.0010025109809080838
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,387,Desnutrición proteinocalórica,2,Porcentaje,2023,0.0040899475913536475,0.005048532497707928,0.0032682065962591727
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,391,Otras deficiencias nutricionales,2,Porcentaje,2023,0.0007125624227437605,0.0009711448651557074,0.0004999453984337261
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,393,"Enfermedades de transmisión sexual, excluyendo VIH",2,Porcentaje,2023,0.0013946811412190983,0.0025544333213517313,0.0005993950100113306
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,529,Apendicitis,2,Porcentaje,2023,0.0005157664325073453,0.0007276554894807889,0.0003647420145096191
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,530,Íleo paralítico y obstrucción intestinal,2,Porcentaje,2023,0.004058249345725846,0.004773994168601839,0.003400692183212308
1,Toda la población,1,Muertes,1,Mundo,3,Ambos,22,Todas las edades,531,"Hernia inguinal, femoral y abdominal",2,Porcentaje,2023,0.0008512801232574224,0.0011282852759978619,0.0006503433236284911
